economy,Country,Worker status,YEAR,HOURS_YEARLY,HOURS_MONTHLY
SWE,Sweden,Total,1950,1820.795,151.7329167
SWE,Sweden,Total,1951,1812.666,151.0555
SWE,Sweden,Total,1952,1812.666,151.0555
SWE,Sweden,Total,1953,1794.603,149.55025
SWE,Sweden,Total,1954,1804.538,150.3781667
SWE,Sweden,Total,1955,1794.603,149.55025
SWE,Sweden,Total,1956,1772.023,147.6685833
SWE,Sweden,Total,1957,1772.023,147.6685833
SWE,Sweden,Total,1958,1743.122,145.2601667
SWE,Sweden,Total,1959,1719.639,143.30325
SWE,Sweden,Total,1960,1715.123,142.9269167
SWE,Sweden,Total,1961,1716.93,143.0775
SWE,Sweden,Total,1962,1706.092,142.1743333
SWE,Sweden,Total,1963,1700.673,141.72275
SWE,Sweden,Total,1964,1672.674,139.3895
SWE,Sweden,Total,1965,1662.74,138.5616667
SWE,Sweden,Total,1966,1650.095,137.5079167
SWE,Sweden,Total,1967,1622.097,135.17475
SWE,Sweden,Total,1968,1583.26,131.9383333
SWE,Sweden,Total,1969,1562.487,130.20725
SWE,Sweden,Total,1970,1562.084,130.1736667
SWE,Sweden,Total,1971,1533.19,127.7658333
SWE,Sweden,Total,1972,1497.073,124.7560833
SWE,Sweden,Total,1973,1482.626,123.5521667
SWE,Sweden,Total,1974,1465.47,122.1225
SWE,Sweden,Total,1975,1443.799,120.3165833
SWE,Sweden,Total,1976,1451.926,120.9938333
SWE,Sweden,Total,1977,1427.547,118.96225
SWE,Sweden,Total,1978,1391.429,115.9524167
SWE,Sweden,Total,1979,1381.497,115.12475
SWE,Sweden,Total,1980,1380.594,115.0495
SWE,Sweden,Total,1981,1373.37,114.4475
SWE,Sweden,Total,1982,1386.011,115.5009167
SWE,Sweden,Total,1983,1395.041,116.2534167
SWE,Sweden,Total,1984,1396.847,116.4039167
SWE,Sweden,Total,1985,1401.361,116.7800833
SWE,Sweden,Total,1986,1399.555,116.6295833
SWE,Sweden,Total,1987,1407.682,117.3068333
SWE,Sweden,Total,1988,1425.741,118.81175
SWE,Sweden,Total,1989,1423.935,118.66125
SWE,Sweden,Total,1990,1422.129,118.51075
SWE,Sweden,Total,1991,1410.391,117.5325833
SWE,Sweden,Total,1992,1424.838,118.7365
SWE,Sweden,Total,1993,1441.091,120.0909167
SWE,Sweden,Total,1994,1476.305,123.0254167
SWE,Sweden,Total,1995,1481.736,123.478
SWE,Sweden,Total,1996,1492.611,124.38425
SWE,Sweden,Total,1997,1497.143,124.7619167
SWE,Sweden,Total,1998,1496.236,124.6863333
SWE,Sweden,Total,1999,1505.299,125.4415833
SWE,Sweden,Total,2000,1488.986,124.0821667
SWE,Sweden,Total,2001,1468.142,122.3451667
SWE,Sweden,Total,2002,1446.392,120.5326667
SWE,Sweden,Total,2003,1432.798,119.3998333
SWE,Sweden,Total,2004,1452.736,121.0613333
SWE,Sweden,Total,2005,1451.83,120.9858333
SWE,Sweden,Total,2006,1450.017,120.83475
SWE,Sweden,Total,2007,1461.798,121.8165
SWE,Sweden,Total,2008,1474.486,122.8738333
SWE,Sweden,Total,2009,1459.986,121.6655
SWE,Sweden,Total,2010,1485.361,123.7800833
SWE,Sweden,Total,2011,1486.267,123.8555833
SWE,Sweden,Total,2012,1472.674,122.7228333
SWE,Sweden,Total,2013,1464.517,122.0430833
SWE,Sweden,Total,2014,1465.423,122.1185833
SWE,Sweden,Total,2015,1466.33,122.1941667
SWE,Sweden,Total,2016,1478.111,123.1759167
SWE,Sweden,Total,2017,1465.423,122.1185833
SWE,Sweden,Total,2018,1464.517,122.0430833
SWE,Sweden,Total,2019,1450.923,120.91025
SWE,Sweden,Total,2020,1421.923,118.4935833
SWE,Sweden,Total,2021,1440.954,120.0795
SWE,Sweden,Total,2022,1435.517,119.6264167
SWE,Sweden,Total,2023,1430.986,119.2488333
SWE,Sweden,Total,2024,1430.986,119.2488333
USA,United States,Total,1950,2002.852,166.9043333
USA,United States,Total,1951,2021.636,168.4696667
USA,United States,Total,1952,2023.635,168.63625
USA,United States,Total,1953,2028.495,169.04125
USA,United States,Total,1954,2019.623,168.3019167
USA,United States,Total,1955,2039.928,169.994
USA,United States,Total,1956,2038.26,169.855
USA,United States,Total,1957,2010.177,167.51475
USA,United States,Total,1958,1983.864,165.322
USA,United States,Total,1959,1994.137,166.1780833
USA,United States,Total,1960,1988.789,165.7324167
USA,United States,Total,1961,1977.861,164.82175
USA,United States,Total,1962,1996.248,166.354
USA,United States,Total,1963,2009.988,167.499
USA,United States,Total,1964,2016.407,168.0339167
USA,United States,Total,1965,2025.908,168.8256667
USA,United States,Total,1966,2015.689,167.9740833
USA,United States,Total,1967,1991.881,165.9900833
USA,United States,Total,1968,1980.662,165.0551667
USA,United States,Total,1969,1978.575,164.88125
USA,United States,Total,1970,1948.727,162.3939167
USA,United States,Total,1971,1936.431,161.36925
USA,United States,Total,1972,1931.682,160.9735
USA,United States,Total,1973,1932.577,161.0480833
USA,United States,Total,1974,1901.462,158.4551667
USA,United States,Total,1975,1880.672,156.7226667
USA,United States,Total,1976,1883.513,156.9594167
USA,United States,Total,1977,1886.473,157.2060833
USA,United States,Total,1978,1877.741,156.4784167
USA,United States,Total,1979,1875.686,156.3071667
USA,United States,Total,1980,1859.109,154.92575
USA,United States,Total,1981,1854.333,154.52775
USA,United States,Total,1982,1846.421,153.8684167
USA,United States,Total,1983,1866.917,155.5764167
USA,United States,Total,1984,1883.263,156.9385833
USA,United States,Total,1985,1881.752,156.8126667
USA,United States,Total,1986,1874.623,156.2185833
USA,United States,Total,1987,1883.439,156.95325
USA,United States,Total,1988,1882.867,156.9055833
USA,United States,Total,1989,1895.148,157.929
USA,United States,Total,1990,1878.419,156.5349167
USA,United States,Total,1991,1868.058,155.6715
USA,United States,Total,1992,1867.28,155.6066667
USA,United States,Total,1993,1875.011,156.2509167
USA,United States,Total,1994,1886.99,157.2491667
USA,United States,Total,1995,1886.286,157.1905
USA,United States,Total,1996,1887.026,157.2521667
USA,United States,Total,1997,1893.567,157.79725
USA,United States,Total,1998,1891.635,157.63625
USA,United States,Total,1999,1889.274,157.4395
USA,United States,Total,2000,1879.846,156.6538333
USA,United States,Total,2001,1859.869,154.9890833
USA,United States,Total,2002,1854.013,154.5010833
USA,United States,Total,2003,1844.095,153.6745833
USA,United States,Total,2004,1845.116,153.7596667
USA,United States,Total,2005,1842.134,153.5111667
USA,United States,Total,2006,1846.845,153.90375
USA,United States,Total,2007,1841.875,153.4895833
USA,United States,Total,2008,1830.442,152.5368333
USA,United States,Total,2009,1798.778,149.8981667
USA,United States,Total,2010,1810.388,150.8656667
USA,United States,Total,2011,1820.304,151.692
USA,United States,Total,2012,1827.068,152.2556667
USA,United States,Total,2013,1825.439,152.1199167
USA,United States,Total,2014,1830.36,152.53
USA,United States,Total,2015,1831.118,152.5931667
USA,United States,Total,2016,1822.366,151.8638333
USA,United States,Total,2017,1820.449,151.7040833
USA,United States,Total,2018,1825.66,152.1383333
USA,United States,Total,2019,1822.579,151.8815833
USA,United States,Total,2020,1799.777,149.9814167
USA,United States,Total,2021,1819.895,151.6579167
USA,United States,Total,2022,1810.944,150.912
USA,United States,Total,2023,1804.95,150.4125
USA,United States,Total,2024,1795.906,149.6588333
FIN,Finland,Total,1960,1994.751,166.22925
FIN,Finland,Total,1961,1993.784,166.1486667
FIN,Finland,Total,1962,1987.009,165.5840833
FIN,Finland,Total,1963,1983.137,165.2614167
FIN,Finland,Total,1964,2008.301,167.3584167
FIN,Finland,Total,1965,2008.301,167.3584167
FIN,Finland,Total,1966,1984.105,165.3420833
FIN,Finland,Total,1967,1967.652,163.971
FIN,Finland,Total,1968,1952.166,162.6805
FIN,Finland,Total,1969,1933.777,161.1480833
FIN,Finland,Total,1970,1918.653,159.88775
FIN,Finland,Total,1971,1884.772,157.0643333
FIN,Finland,Total,1972,1869.283,155.7735833
FIN,Finland,Total,1973,1853.794,154.4828333
FIN,Finland,Total,1974,1847.986,153.9988333
FIN,Finland,Total,1975,1751.182,145.9318333
FIN,Finland,Total,1976,1743.438,145.2865
FIN,Finland,Total,1977,1730.854,144.2378333
FIN,Finland,Total,1978,1736.662,144.7218333
FIN,Finland,Total,1979,1730.854,144.2378333
FIN,Finland,Total,1980,1732.79,144.3991667
FIN,Finland,Total,1981,1726.981,143.9150833
FIN,Finland,Total,1982,1719.237,143.26975
FIN,Finland,Total,1983,1709.557,142.4630833
FIN,Finland,Total,1984,1705.685,142.1404167
FIN,Finland,Total,1985,1699.876,141.6563333
FIN,Finland,Total,1986,1683.42,140.285
FIN,Finland,Total,1987,1690.196,140.8496667
FIN,Finland,Total,1988,1694.068,141.1723333
FIN,Finland,Total,1989,1694.068,141.1723333
FIN,Finland,Total,1990,1670.835,139.23625
FIN,Finland,Total,1991,1652.442,137.7035
FIN,Finland,Total,1992,1651.474,137.6228333
FIN,Finland,Total,1993,1651.474,137.6228333
FIN,Finland,Total,1994,1671.803,139.3169167
FIN,Finland,Total,1995,1676.643,139.72025
FIN,Finland,Total,1996,1675.675,139.6395833
FIN,Finland,Total,1997,1671.803,139.3169167
FIN,Finland,Total,1998,1662.123,138.51025
FIN,Finland,Total,1999,1661.155,138.4295833
FIN,Finland,Total,2000,1652.564,137.7136667
FIN,Finland,Total,2001,1638.026,136.5021667
FIN,Finland,Total,2002,1630.272,135.856
FIN,Finland,Total,2003,1624.456,135.3713333
FIN,Finland,Total,2004,1626.395,135.5329167
FIN,Finland,Total,2005,1615.733,134.6444167
FIN,Finland,Total,2006,1610.887,134.2405833
FIN,Finland,Total,2007,1607.01,133.9175
FIN,Finland,Total,2008,1603.133,133.5944167
FIN,Finland,Total,2009,1582.779,131.89825
FIN,Finland,Total,2010,1587.625,132.3020833
FIN,Finland,Total,2011,1579.871,131.6559167
FIN,Finland,Total,2012,1568.24,130.6866667
FIN,Finland,Total,2013,1560.486,130.0405
FIN,Finland,Total,2014,1556.609,129.7174167
FIN,Finland,Total,2015,1555.64,129.6366667
FIN,Finland,Total,2016,1554.67,129.5558333
FIN,Finland,Total,2017,1548.855,129.07125
FIN,Finland,Total,2018,1546.916,128.9096667
FIN,Finland,Total,2019,1537.224,128.102
FIN,Finland,Total,2020,1529.47,127.4558333
FIN,Finland,Total,2021,1527.532,127.2943333
FIN,Finland,Total,2022,1512.993,126.08275
FIN,Finland,Total,2023,1497.485,124.7904167
FIN,Finland,Total,2024,1509.116,125.7596667
AUS,Australia,Total,1979,1819.902,151.6585
AUS,Australia,Total,1980,1818.165,151.51375
AUS,Australia,Total,1981,1803.143,150.2619167
AUS,Australia,Total,1982,1781.569,148.4640833
AUS,Australia,Total,1983,1765.077,147.08975
AUS,Australia,Total,1984,1785.128,148.7606667
AUS,Australia,Total,1985,1778.954,148.2461667
AUS,Australia,Total,1986,1782.335,148.5279167
AUS,Australia,Total,1987,1781.48,148.4566667
AUS,Australia,Total,1988,1778.658,148.2215
AUS,Australia,Total,1989,1791.204,149.267
AUS,Australia,Total,1990,1777.58,148.1316667
AUS,Australia,Total,1991,1763.491,146.9575833
AUS,Australia,Total,1992,1760.266,146.6888333
AUS,Australia,Total,1993,1778.604,148.217
AUS,Australia,Total,1994,1785.088,148.7573333
AUS,Australia,Total,2010,1688,140.6666667
AUS,Australia,Total,2011,1690,140.8333333
AUS,Australia,Total,2012,1682,140.1666667
AUS,Australia,Total,2016,1661,138.4166667
AUS,Australia,Total,2017,1665,138.75
AUS,Australia,Total,2018,1653,137.75
AUS,Australia,Total,2020,1610,134.1666667
AUS,Australia,Total,2021,1620,135
AUS,Australia,Total,2022,1626,135.5
AUS,Australia,Total,2023,1645,137.0833333
AUS,Australia,Total,2024,1627,135.5833333
AUT,Austria,Total,1995,1614.639,134.55325
AUT,Austria,Total,1996,1644.521,137.0434167
AUT,Austria,Total,1997,1653.751,137.8125833
AUT,Austria,Total,1998,1634.743,136.2285833
AUT,Austria,Total,1999,1639.861,136.6550833
AUT,Austria,Total,2000,1639.861,136.6550833
AUT,Austria,Total,2001,1628.986,135.7488333
AUT,Austria,Total,2002,1625.97,135.4975
AUT,Austria,Total,2003,1618.477,134.8730833
AUT,Austria,Total,2004,1623.138,135.2615
AUT,Austria,Total,2005,1602.851,133.5709167
AUT,Austria,Total,2006,1587.681,132.30675
AUT,Austria,Total,2007,1579.365,131.61375
AUT,Austria,Total,2008,1574.248,131.1873333
AUT,Austria,Total,2009,1531.846,127.6538333
AUT,Austria,Total,2010,1528.374,127.3645
AUT,Austria,Total,2011,1538.06,128.1716667
AUT,Austria,Total,2012,1520.058,126.6715
AUT,Austria,Total,2013,1512.016,126.0013333
AUT,Austria,Total,2014,1510.189,125.8490833
AUT,Austria,Total,2015,1495.111,124.5925833
AUT,Austria,Total,2016,1507.173,125.59775
AUT,Austria,Total,2017,1499.04,124.92
AUT,Austria,Total,2018,1505.163,125.43025
AUT,Austria,Total,2019,1515.398,126.2831667
AUT,Austria,Total,2020,1401.169,116.7640833
AUT,Austria,Total,2021,1443.297,120.27475
AUT,Austria,Total,2022,1444.759,120.3965833
AUT,Austria,Total,2023,1447.957,120.6630833
AUT,Austria,Total,2024,1432.239,119.35325
BEL,Belgium,Total,1970,1883.657,156.9714167
BEL,Belgium,Total,1971,1873.855,156.1545833
BEL,Belgium,Total,1972,1847.948,153.9956667
BEL,Belgium,Total,1973,1820.542,151.7118333
BEL,Belgium,Total,1974,1792.335,149.36125
BEL,Belgium,Total,1975,1783.133,148.5944167
BEL,Belgium,Total,1976,1785.933,148.82775
BEL,Belgium,Total,1977,1760.227,146.6855833
BEL,Belgium,Total,1978,1743.423,145.28525
BEL,Belgium,Total,1979,1727.019,143.91825
BEL,Belgium,Total,1980,1706.914,142.2428333
BEL,Belgium,Total,1981,1683.808,140.3173333
BEL,Belgium,Total,1982,1669.405,139.1170833
BEL,Belgium,Total,1983,1675.306,139.6088333
BEL,Belgium,Total,1984,1699.412,141.6176667
BEL,Belgium,Total,1985,1705.414,142.1178333
BEL,Belgium,Total,1986,1685.409,140.45075
BEL,Belgium,Total,1987,1670.305,139.1920833
BEL,Belgium,Total,1988,1658.302,138.1918333
BEL,Belgium,Total,1989,1649.3,137.4416667
BEL,Belgium,Total,1990,1663.303,138.6085833
BEL,Belgium,Total,1991,1626.194,135.5161667
BEL,Belgium,Total,1992,1603.089,133.59075
BEL,Belgium,Total,1993,1558.978,129.9148333
BEL,Belgium,Total,1994,1558.978,129.9148333
BEL,Belgium,Total,1995,1578.383,131.5319167
BEL,Belgium,Total,1996,1575.382,131.2818333
BEL,Belgium,Total,1997,1582.384,131.8653333
BEL,Belgium,Total,1998,1574.382,131.1985
BEL,Belgium,Total,1999,1575.382,131.2818333
BEL,Belgium,Total,2000,1589.102,132.4251667
BEL,Belgium,Total,2001,1581.243,131.77025
BEL,Belgium,Total,2002,1593.646,132.8038333
BEL,Belgium,Total,2003,1598.22,133.185
BEL,Belgium,Total,2004,1587.803,132.3169167
BEL,Belgium,Total,2005,1577.676,131.473
BEL,Belgium,Total,2006,1591.638,132.6365
BEL,Belgium,Total,2007,1593.658,132.8048333
BEL,Belgium,Total,2008,1582.505,131.8754167
BEL,Belgium,Total,2009,1564.164,130.347
BEL,Belgium,Total,2010,1578.194,131.5161667
BEL,Belgium,Total,2011,1594.696,132.8913333
BEL,Belgium,Total,2012,1592.525,132.7104167
BEL,Belgium,Total,2013,1591.506,132.6255
BEL,Belgium,Total,2014,1587.92,132.3266667
BEL,Belgium,Total,2015,1582.106,131.8421667
BEL,Belgium,Total,2016,1582.189,131.8490833
BEL,Belgium,Total,2017,1584.384,132.032
BEL,Belgium,Total,2018,1587.5,132.2916667
BEL,Belgium,Total,2019,1587.405,132.28375
BEL,Belgium,Total,2020,1458.985,121.5820833
BEL,Belgium,Total,2021,1550.989,129.2490833
BEL,Belgium,Total,2022,1589.981,132.4984167
BEL,Belgium,Total,2023,1593.289,132.7740833
BEL,Belgium,Total,2024,1593.244,132.7703333
CAN,Canada,Total,2016,1705,142.0833333
CAN,Canada,Total,2017,1694,141.1666667
CAN,Canada,Total,2018,1704,142
CAN,Canada,Total,2019,1693,141.0833333
CAN,Canada,Total,2020,1658,138.1666667
CAN,Canada,Total,2021,1691,140.9166667
CAN,Canada,Total,2022,1693,141.0833333
CAN,Canada,Total,2023,1694,141.1666667
CAN,Canada,Total,2024,1697,141.4166667
CHL,Chile,Total,2010,2076,173
CHL,Chile,Total,2011,2056,171.3333333
CHL,Chile,Total,2012,2033,169.4166667
CHL,Chile,Total,2013,2027,168.9166667
CHL,Chile,Total,2014,2000,166.6666667
CHL,Chile,Total,2023,1953,162.75
CHL,Chile,Total,2024,1919,159.9166667
COL,Colombia,Total,1970,2603.34,216.945
COL,Colombia,Total,1971,2591.69,215.9741667
COL,Colombia,Total,1972,2580.093,215.00775
COL,Colombia,Total,1973,2568.548,214.0456667
COL,Colombia,Total,1974,2556.908,213.0756667
COL,Colombia,Total,1975,2545.321,212.1100833
COL,Colombia,Total,1976,2533.787,211.1489167
COL,Colombia,Total,1977,2522.304,210.192
COL,Colombia,Total,1978,2510.874,209.2395
COL,Colombia,Total,1979,2499.496,208.2913333
COL,Colombia,Total,1980,2488.169,207.3474167
COL,Colombia,Total,1981,2475.24,206.27
COL,Colombia,Total,1982,2462.378,205.1981667
COL,Colombia,Total,1983,2449.583,204.1319167
COL,Colombia,Total,1984,2436.855,203.07125
COL,Colombia,Total,1985,2424.192,202.016
COL,Colombia,Total,1986,2411.596,200.9663333
COL,Colombia,Total,1987,2399.065,199.9220833
COL,Colombia,Total,1988,2386.599,198.88325
COL,Colombia,Total,1989,2374.198,197.8498333
COL,Colombia,Total,1990,2362.201,196.8500833
COL,Colombia,Total,1991,2350.173,195.84775
COL,Colombia,Total,1992,2338.207,194.8505833
COL,Colombia,Total,1993,2353.751,196.1459167
COL,Colombia,Total,1994,2369.399,197.4499167
COL,Colombia,Total,2015,2395.831,199.6525833
COL,Colombia,Total,2016,2392.209,199.35075
COL,Colombia,Total,2017,2376.426,198.0355
COL,Colombia,Total,2018,2385.939,198.82825
COL,Colombia,Total,2019,2382.611,198.5509167
COL,Colombia,Total,2020,2069.439,172.45325
COL,Colombia,Total,2021,2287.544,190.6286667
COL,Colombia,Total,2022,2282.116,190.1763333
COL,Colombia,Total,2023,2252.462,187.7051667
CRI,Costa Rica,Total,2023,2170.5,180.875
CRI,Costa Rica,Total,2024,2149,179.0833333
CZE,Czechia,Total,1995,1831.48,152.6233333
CZE,Czechia,Total,1996,1829.348,152.4456667
CZE,Czechia,Total,1997,1837.643,153.1369167
CZE,Czechia,Total,1998,1860.957,155.07975
CZE,Czechia,Total,1999,1890.646,157.5538333
CZE,Czechia,Total,2000,1900.422,158.3685
CZE,Czechia,Total,2001,1823.254,151.9378333
CZE,Czechia,Total,2002,1812.366,151.0305
CZE,Czechia,Total,2003,1799.214,149.9345
CZE,Czechia,Total,2004,1813.586,151.1321667
CZE,Czechia,Total,2005,1802.671,150.2225833
CZE,Czechia,Total,2006,1789.104,149.092
CZE,Czechia,Total,2007,1774.68,147.89
CZE,Czechia,Total,2008,1789.289,149.1074167
CZE,Czechia,Total,2009,1779.339,148.27825
CZE,Czechia,Total,2010,1798.807,149.9005833
CZE,Czechia,Total,2011,1804.786,150.3988333
CZE,Czechia,Total,2012,1774.424,147.8686667
CZE,Czechia,Total,2013,1761.224,146.7686667
CZE,Czechia,Total,2014,1771.798,147.6498333
CZE,Czechia,Total,2015,1749.727,145.8105833
CZE,Czechia,Total,2016,1773.193,147.7660833
CZE,Czechia,Total,2017,1775.649,147.97075
CZE,Czechia,Total,2018,1783.554,148.6295
CZE,Czechia,Total,2019,1783.152,148.596
CZE,Czechia,Total,2020,1672.854,139.4045
CZE,Czechia,Total,2021,1721.574,143.4645
CZE,Czechia,Total,2022,1779.403,148.2835833
CZE,Czechia,Total,2023,1774.155,147.84625
CZE,Czechia,Total,2024,1770.708,147.559
DNK,Denmark,Total,1970,1845.348,153.779
DNK,Denmark,Total,1971,1809.736,150.8113333
DNK,Denmark,Total,1972,1751.845,145.9870833
DNK,Denmark,Total,1973,1709.507,142.4589167
DNK,Denmark,Total,1974,1691.495,140.9579167
DNK,Denmark,Total,1975,1616.505,134.70875
DNK,Denmark,Total,1976,1623.536,135.2946667
DNK,Denmark,Total,1977,1598.425,133.2020833
DNK,Denmark,Total,1978,1575.157,131.2630833
DNK,Denmark,Total,1979,1563.845,130.3204167
DNK,Denmark,Total,1980,1577.436,131.453
DNK,Denmark,Total,1981,1546.399,128.8665833
DNK,Denmark,Total,1982,1552.841,129.4034167
DNK,Denmark,Total,1983,1545.958,128.8298333
DNK,Denmark,Total,1984,1540.836,128.403
DNK,Denmark,Total,1985,1527.464,127.2886667
DNK,Denmark,Total,1986,1530.954,127.5795
DNK,Denmark,Total,1987,1493.025,124.41875
DNK,Denmark,Total,1988,1471.17,122.5975
DNK,Denmark,Total,1989,1454.952,121.246
DNK,Denmark,Total,1990,1440.502,120.0418333
DNK,Denmark,Total,1991,1437.314,119.7761667
DNK,Denmark,Total,1992,1452.365,121.0304167
DNK,Denmark,Total,1993,1448.921,120.7434167
DNK,Denmark,Total,1994,1406.661,117.22175
DNK,Denmark,Total,1995,1419.133,118.2610833
DNK,Denmark,Total,1996,1412.261,117.6884167
DNK,Denmark,Total,1997,1428.088,119.0073333
DNK,Denmark,Total,1998,1441.122,120.0935
DNK,Denmark,Total,1999,1456.503,121.37525
DNK,Denmark,Total,2000,1465.946,122.1621667
DNK,Denmark,Total,2001,1468.658,122.3881667
DNK,Denmark,Total,2002,1462.575,121.88125
DNK,Denmark,Total,2003,1457.813,121.4844167
DNK,Denmark,Total,2004,1458.082,121.5068333
DNK,Denmark,Total,2005,1451.37,120.9475
DNK,Denmark,Total,2006,1455.689,121.3074167
DNK,Denmark,Total,2007,1432.765,119.3970833
DNK,Denmark,Total,2008,1429.972,119.1643333
DNK,Denmark,Total,2009,1416.854,118.0711667
DNK,Denmark,Total,2010,1422.293,118.5244167
DNK,Denmark,Total,2011,1436.826,119.7355
DNK,Denmark,Total,2012,1423.267,118.6055833
DNK,Denmark,Total,2013,1425.736,118.8113333
DNK,Denmark,Total,2014,1413.646,117.8038333
DNK,Denmark,Total,2015,1406.894,117.2411667
DNK,Denmark,Total,2016,1412.018,117.6681667
DNK,Denmark,Total,2017,1404.081,117.00675
DNK,Denmark,Total,2018,1380.78,115.065
DNK,Denmark,Total,2019,1372.385,114.3654167
DNK,Denmark,Total,2020,1340.595,111.71625
DNK,Denmark,Total,2021,1388.907,115.74225
DNK,Denmark,Total,2022,1385.049,115.42075
DNK,Denmark,Total,2023,1379.945,114.9954167
DNK,Denmark,Total,2024,1378.748,114.8956667
EST,Estonia,Total,2000,1883.541,156.96175
EST,Estonia,Total,2001,1876.516,156.3763333
EST,Estonia,Total,2002,1878.605,156.5504167
EST,Estonia,Total,2003,1883.98,156.9983333
EST,Estonia,Total,2004,1891.719,157.64325
EST,Estonia,Total,2005,1912.586,159.3821667
EST,Estonia,Total,2006,1905.556,158.7963333
EST,Estonia,Total,2007,1903.169,158.5974167
EST,Estonia,Total,2008,1873.919,156.1599167
EST,Estonia,Total,2009,1744.758,145.3965
EST,Estonia,Total,2010,1785.29,148.7741667
EST,Estonia,Total,2011,1827.345,152.27875
EST,Estonia,Total,2012,1795.751,149.6459167
EST,Estonia,Total,2013,1776.854,148.0711667
EST,Estonia,Total,2014,1770.748,147.5623333
EST,Estonia,Total,2015,1763.306,146.9421667
EST,Estonia,Total,2016,1766.718,147.2265
EST,Estonia,Total,2017,1768.131,147.34425
EST,Estonia,Total,2018,1707.299,142.2749167
EST,Estonia,Total,2019,1694.293,141.1910833
EST,Estonia,Total,2020,1637.233,136.4360833
EST,Estonia,Total,2021,1625.451,135.45425
EST,Estonia,Total,2022,1601.718,133.4765
EST,Estonia,Total,2023,1605.743,133.8119167
EST,Estonia,Total,2024,1611.124,134.2603333
FRA,France,Total,1990,1644.851,137.0709167
FRA,France,Total,1991,1637.782,136.4818333
FRA,France,Total,1992,1635.152,136.2626667
FRA,France,Total,1993,1626.686,135.5571667
FRA,France,Total,1994,1623.234,135.2695
FRA,France,Total,1995,1579.078,131.5898333
FRA,France,Total,1996,1575.092,131.2576667
FRA,France,Total,1997,1573.885,131.1570833
FRA,France,Total,1998,1564.927,130.4105833
FRA,France,Total,1999,1560.667,130.0555833
FRA,France,Total,2000,1542.145,128.5120833
FRA,France,Total,2001,1523.128,126.9273333
FRA,France,Total,2002,1489.72,124.1433333
FRA,France,Total,2003,1493.354,124.4461667
FRA,France,Total,2004,1517.261,126.4384167
FRA,France,Total,2005,1518.586,126.5488333
FRA,France,Total,2006,1503.363,125.28025
FRA,France,Total,2007,1525.35,127.1125
FRA,France,Total,2008,1531.923,127.66025
FRA,France,Total,2009,1520.032,126.6693333
FRA,France,Total,2010,1528.035,127.33625
FRA,France,Total,2011,1533.702,127.8085
FRA,France,Total,2012,1527.898,127.3248333
FRA,France,Total,2013,1512.796,126.0663333
FRA,France,Total,2014,1504.182,125.3485
FRA,France,Total,2015,1504.331,125.3609167
FRA,France,Total,2016,1507.395,125.61625
FRA,France,Total,2017,1492.042,124.3368333
FRA,France,Total,2018,1499.651,124.9709167
FRA,France,Total,2019,1504.382,125.3651667
FRA,France,Total,2020,1390.85,115.9041667
FRA,France,Total,2021,1468.614,122.3845
FRA,France,Total,2022,1493.84,124.4866667
FRA,France,Total,2023,1488.518,124.0431667
FRA,France,Total,2024,1490.729,124.2274167
DEU,Germany,Total,1970,1960.449,163.37075
DEU,Germany,Total,1971,1928.538,160.7115
DEU,Germany,Total,1972,1905.509,158.7924167
DEU,Germany,Total,1974,1837.596,153.133
DEU,Germany,Total,1975,1800.829,150.0690833
DEU,Germany,Total,1976,1813.297,151.1080833
DEU,Germany,Total,1977,1795.818,149.6515
DEU,Germany,Total,1978,1776.881,148.0734167
DEU,Germany,Total,1979,1765.023,147.08525
DEU,Germany,Total,1980,1745.688,145.474
DEU,Germany,Total,1981,1724.153,143.6794167
DEU,Germany,Total,1982,1712.987,142.7489167
DEU,Germany,Total,1983,1700.126,141.6771667
DEU,Germany,Total,1984,1688.562,140.7135
DEU,Germany,Total,1985,1665.532,138.7943333
DEU,Germany,Total,1986,1646.589,137.21575
DEU,Germany,Total,1987,1624.457,135.3714167
DEU,Germany,Total,1988,1619.272,134.9393333
DEU,Germany,Total,1989,1595.844,132.987
DEU,Germany,Total,1990,1572.814,131.0678333
DEU,Germany,Total,1991,1554.071,129.5059167
DEU,Germany,Total,1992,1565.105,130.4254167
DEU,Germany,Total,1993,1540.173,128.34775
DEU,Germany,Total,1994,1536.58,128.0483333
DEU,Germany,Total,1995,1528.897,127.4080833
DEU,Germany,Total,1996,1515.496,126.2913333
DEU,Germany,Total,1997,1506.156,125.513
DEU,Germany,Total,1998,1503.01,125.2508333
DEU,Germany,Total,1999,1490.267,124.1889167
DEU,Germany,Total,2000,1464.534,122.0445
DEU,Germany,Total,2001,1457.354,121.4461667
DEU,Germany,Total,2002,1448.336,120.6946667
DEU,Germany,Total,2003,1443.067,120.2555833
DEU,Germany,Total,2004,1442.652,120.221
DEU,Germany,Total,2005,1431.893,119.3244167
DEU,Germany,Total,2006,1452.421,121.0350833
DEU,Germany,Total,2007,1453.857,121.15475
DEU,Germany,Total,2008,1446.892,120.5743333
DEU,Germany,Total,2009,1406.77,117.2308333
DEU,Germany,Total,2010,1425.368,118.7806667
DEU,Germany,Total,2011,1427.183,118.9319167
DEU,Germany,Total,2012,1405.995,117.16625
DEU,Germany,Total,2013,1395.734,116.3111667
DEU,Germany,Total,2014,1400.007,116.66725
DEU,Germany,Total,2015,1401.59,116.7991667
DEU,Germany,Total,2016,1395.829,116.3190833
